delivery_id,driver_id,pickup_datetime,dropoff_datetime,distance_km,duration_min,order_value,fare,surge_multiplier,platform_fee_rate,tip,driver_payout,rating,cancelled,city
DEL001425,D0184,2024-07-25 13:49:24,2024-07-25 13:54:24,1.325,5,17.72,5.69,1.0,0.165,1.51,6.26,4.9,0,Chicago
DEL001426,D0008,2024-07-08 18:37:44,2024-07-08 19:11:44,5.838,34,27.84,15.63,1.0,0.16,0.0,13.13,5.0,0,Los Angeles
DEL001427,D0037,2024-07-25 19:33:16,2024-07-25 19:53:16,3.1,20,10.76,9.99,1.0,0.185,0.59,8.73,4.5,0,Los Angeles
DEL001428,D0181,2024-07-27 07:14:02,2024-07-27 07:21:02,0.376,7,20.73,5.3,1.0,0.16,3.93,8.38,3.6,0,Los Angeles
DEL001429,D0166,2024-07-14 21:17:55,2024-07-14 21:23:55,0.917,6,25.28,4.5,1.0,0.166,0.0,3.75,5.0,0,New York
DEL001430,D0164,2024-07-11 17:00:41,2024-07-11 17:44:41,9.972,44,42.0,22.38,1.0,0.245,0.0,16.9,5.0,0,New York
DEL001431,D0185,2024-07-05 21:56:35,2024-07-05 22:19:35,4.338,23,15.87,11.11,1.0,0.23,2.5,11.05,4.2,0,Los Angeles
DEL001432,D0181,2024-07-15 13:03:40,2024-07-15 13:07:40,2.262,4,17.79,5.9,1.0,0.203,0.0,4.7,4.8,0,Los Angeles
DEL001433,D0190,2024-07-14 09:01:34,2024-07-14 09:12:34,0.774,11,25.03,6.69,1.0,0.294,0.0,4.72,4.9,0,Chicago
DEL001434,D0029,2024-07-29 06:47:44,2024-07-29 06:51:44,1.896,4,23.72,5.31,1.0,0.227,0.0,4.1,5.0,0,New York
DEL001435,D0167,2024-07-31 18:13:52,2024-07-31 18:36:52,6.125,23,13.68,13.23,1.0,0.213,1.36,11.77,5.0,0,Los Angeles
DEL001436,D0039,2024-07-31 20:48:25,2024-07-31 21:01:25,1.931,13,22.24,7.91,1.0,0.242,2.38,8.38,4.4,0,Phoenix
DEL001437,D0095,2024-07-18 08:30:05,2024-07-18 08:52:05,3.756,22,32.81,11.08,1.0,0.262,1.85,10.03,4.5,0,Chicago
DEL001438,D0139,2024-07-09 10:31:46,2024-07-09 10:43:46,1.652,12,13.07,7.54,1.0,0.157,2.14,8.5,5.0,0,Houston
DEL001439,D0090,2024-07-09 20:43:38,2024-07-09 20:52:38,1.51,9,25.35,6.92,1.0,0.179,3.89,9.57,5.0,0,Phoenix
DEL001440,D0015,2024-07-23 21:25:06,2024-07-23 21:35:06,2.755,10,14.77,8.54,1.0,0.152,0.84,8.08,4.8,0,Chicago
DEL001441,D0194,2024-07-01 18:24:24,2024-07-01 18:45:24,5.901,21,33.22,12.77,1.0,0.241,0.0,9.69,4.5,0,Chicago
DEL001442,D0020,2024-07-03 07:49:05,2024-07-03 08:02:05,2.104,13,5.0,8.1,1.0,0.237,0.0,6.18,4.6,0,Phoenix
DEL001443,D0014,2024-07-01 21:06:34,2024-07-01 21:18:34,2.738,12,31.05,7.59,1.0,0.269,4.89,10.44,4.8,0,Houston
DEL001444,D0091,2024-07-10 08:48:36,2024-07-10 08:59:36,1.294,11,15.74,7.03,1.0,0.204,0.0,5.6,4.2,0,Phoenix
DEL001445,D0032,2024-07-24 08:03:34,2024-07-24 08:12:34,1.343,9,23.19,6.3,1.0,0.25,0.0,4.72,4.4,0,Chicago
DEL001446,D0176,2024-07-03 06:18:06,2024-07-03 06:29:06,2.23,11,5.0,6.93,1.0,0.291,0.0,4.91,4.2,0,Chicago
DEL001447,D0188,2024-07-11 02:27:24,2024-07-11 02:42:24,3.314,15,10.8,9.42,1.0,0.223,0.0,7.32,4.6,0,Houston
DEL001448,D0030,2024-07-19 19:45:52,2024-07-19 20:01:52,2.474,16,20.48,12.67,1.37,0.249,3.16,12.68,4.7,0,New York
DEL001449,D0069,2024-07-11 06:18:22,2024-07-11 06:52:22,6.551,34,21.77,16.34,1.0,0.162,2.69,16.38,5.0,0,Chicago
DEL001450,D0159,2024-07-05 21:38:09,2024-07-05 22:07:09,5.371,29,23.13,14.56,1.0,0.184,2.49,14.37,4.6,0,Chicago
DEL001451,D0184,2024-07-21 08:42:43,2024-07-21 08:54:43,1.863,12,9.82,7.06,1.0,0.166,0.0,5.89,5.0,0,Chicago
DEL001452,D0151,2024-07-06 12:31:42,2024-07-06 12:36:42,1.82,5,34.81,5.38,1.0,0.228,5.77,9.92,4.9,0,Chicago
DEL001453,D0091,2024-07-04 20:55:59,2024-07-04 21:10:59,3.599,15,23.44,20.42,2.04,0.209,0.0,16.15,4.2,0,Phoenix
DEL001454,D0187,2024-07-08 14:46:50,2024-07-08 15:31:50,7.721,45,33.38,19.96,1.0,0.175,6.29,22.76,4.4,0,Houston
DEL001455,D0007,2024-07-29 14:46:17,2024-07-29 14:57:17,2.38,11,19.07,7.92,1.0,0.217,2.38,8.58,4.2,0,New York
DEL001456,D0101,2024-07-19 13:31:27,2024-07-19 13:49:27,3.215,18,18.66,9.71,1.0,0.179,0.0,7.97,5.0,0,Houston
DEL001457,D0154,2024-07-31 13:51:41,2024-07-31 13:59:41,1.047,8,9.97,7.93,1.38,0.29,1.57,7.2,4.8,0,Phoenix
DEL001458,D0170,2024-07-27 17:34:34,2024-07-27 17:46:34,1.373,12,17.86,7.2,1.0,0.224,2.26,7.85,3.9,0,Phoenix
DEL001459,D0036,2024-07-21 17:49:44,2024-07-21 17:56:44,1.419,7,21.98,5.45,1.0,0.196,1.85,6.23,4.9,0,Phoenix
DEL001460,D0088,2024-07-18 00:54:01,2024-07-18 01:17:01,3.429,23,35.88,12.39,1.0,0.237,3.4,12.85,4.5,0,Los Angeles
DEL001461,D0053,2024-07-06 04:22:23,2024-07-06 04:34:23,3.009,12,22.35,7.99,1.0,0.186,0.0,6.5,4.1,0,Los Angeles
DEL001462,D0040,2024-07-15 14:53:54,2024-07-15 14:59:54,2.839,6,26.67,6.8,1.0,0.214,0.0,5.34,4.1,0,Chicago
DEL001463,D0185,2024-07-11 20:03:47,2024-07-11 20:28:47,4.998,25,23.55,13.52,1.0,0.225,0.0,10.48,4.8,0,Los Angeles
DEL001464,D0178,2024-07-19 19:44:27,2024-07-19 19:53:27,0.467,9,23.05,5.31,1.0,0.195,0.0,4.27,4.3,0,Los Angeles
DEL001465,D0123,2024-07-04 15:38:55,2024-07-04 15:41:55,1.594,3,25.33,4.63,1.0,0.168,4.41,8.26,4.3,0,Houston
DEL001466,D0124,2024-07-12 05:36:53,2024-07-12 06:03:53,5.543,27,18.05,13.47,1.0,0.229,1.04,11.43,4.3,0,Houston
DEL001467,D0038,2024-07-07 20:44:19,2024-07-07 21:01:19,3.807,17,27.5,10.47,1.0,0.278,0.0,7.56,4.6,0,Houston
DEL001468,D0168,2024-07-01 12:09:03,2024-07-01 12:26:03,3.108,17,16.12,9.29,1.0,0.291,1.58,8.17,4.6,0,Los Angeles
DEL001469,D0076,2024-07-25 09:25:53,2024-07-25 09:39:53,1.453,14,16.46,7.3,1.0,0.251,0.0,5.47,4.8,0,New York
DEL001470,D0135,2024-07-13 21:32:19,2024-07-13 21:43:19,1.138,11,33.74,5.21,1.0,0.223,5.59,9.64,5.0,0,Los Angeles
DEL001471,D0050,2024-07-05 17:08:47,2024-07-05 17:13:47,0.306,5,22.02,4.21,1.0,0.153,0.0,3.57,4.4,0,Phoenix
DEL001472,D0164,2024-07-09 20:35:38,2024-07-09 21:08:38,5.673,33,20.13,16.45,1.0,0.178,0.0,13.52,5.0,0,New York
DEL001473,D0179,2024-07-16 19:25:52,2024-07-16 19:32:52,0.482,7,11.98,5.18,1.0,0.276,2.34,6.09,4.5,0,Chicago
DEL001474,D0195,2024-07-21 10:06:06,2024-07-21 10:45:06,8.132,39,34.67,20.37,1.0,0.23,0.0,15.68,4.6,0,Chicago
DEL001475,D0071,2024-07-02 12:10:34,2024-07-02 12:39:34,4.04,29,21.26,0.0,1.0,0.26,0.0,1.09,,1,Los Angeles
DEL001476,D0118,2024-07-16 10:12:40,2024-07-16 10:42:40,7.428,30,22.82,40.61,2.4,0.274,4.09,33.57,4.8,0,Los Angeles
DEL001477,D0014,2024-07-28 18:36:50,2024-07-28 18:45:50,0.388,9,26.07,5.04,1.0,0.264,2.95,6.66,5.0,0,Houston
DEL001478,D0007,2024-07-15 00:22:48,2024-07-15 00:34:48,0.923,12,15.73,5.47,1.0,0.178,1.07,5.57,5.0,0,New York
DEL001479,D0160,2024-07-19 19:08:44,2024-07-19 19:21:44,2.46,13,19.81,8.18,1.0,0.18,1.67,8.38,4.8,0,Phoenix
DEL001480,D0022,2024-07-25 06:51:49,2024-07-25 07:02:49,2.115,11,20.24,7.52,1.0,0.233,0.0,5.77,4.6,0,Phoenix
DEL001481,D0148,2024-07-29 21:02:18,2024-07-29 21:27:18,5.821,25,36.37,14.14,1.0,0.176,0.0,11.65,4.7,0,Phoenix
DEL001482,D0043,2024-07-31 05:45:14,2024-07-31 06:02:14,2.217,17,29.48,8.53,1.0,0.215,0.0,6.7,5.0,0,Chicago
DEL001483,D0173,2024-07-08 23:32:33,2024-07-08 23:44:33,1.525,12,5.0,11.96,1.89,0.187,0.0,9.72,4.4,0,Chicago
DEL001484,D0100,2024-07-17 14:08:21,2024-07-17 14:14:21,0.435,6,19.97,5.29,1.0,0.26,0.0,3.91,5.0,0,Los Angeles
DEL001485,D0145,2024-07-02 21:49:43,2024-07-02 22:03:43,2.903,14,39.29,8.56,1.0,0.228,4.73,11.34,4.4,0,New York
DEL001486,D0066,2024-07-04 22:36:40,2024-07-04 22:49:40,1.706,13,24.28,0.0,2.1,0.207,0.0,1.82,,1,New York
DEL001487,D0174,2024-07-16 18:51:50,2024-07-16 19:00:50,2.78,9,22.4,7.79,1.0,0.249,4.33,10.18,5.0,0,Houston
DEL001488,D0057,2024-07-09 21:10:04,2024-07-09 21:33:04,3.555,23,40.1,11.58,1.0,0.237,7.48,16.32,5.0,0,Phoenix
DEL001489,D0003,2024-07-09 19:29:16,2024-07-09 19:39:16,1.309,10,22.65,11.12,1.78,0.219,0.0,8.68,4.2,0,Los Angeles
DEL001490,D0153,2024-07-22 19:08:07,2024-07-22 19:22:07,1.547,14,11.21,19.17,2.39,0.288,2.06,15.71,4.7,0,Phoenix
DEL001491,D0152,2024-07-14 14:54:39,2024-07-14 15:12:39,6.338,18,22.74,28.18,2.31,0.261,1.5,22.33,4.8,0,Los Angeles
DEL001492,D0062,2024-07-31 21:23:05,2024-07-31 21:50:05,6.658,27,27.85,14.78,1.0,0.215,4.42,16.02,4.6,0,New York
DEL001493,D0122,2024-07-03 18:41:03,2024-07-03 19:19:03,6.569,38,19.09,17.75,1.0,0.236,2.32,15.88,4.5,0,Houston
DEL001494,D0140,2024-07-01 08:06:18,2024-07-01 08:20:18,1.228,14,21.94,7.57,1.0,0.294,0.0,5.34,5.0,0,Chicago
DEL001495,D0113,2024-07-11 13:29:42,2024-07-11 13:45:42,2.007,16,29.92,8.43,1.0,0.253,3.48,9.78,5.0,0,Houston
DEL001496,D0037,2024-07-23 06:11:46,2024-07-23 06:31:46,3.874,20,21.62,11.06,1.0,0.206,0.0,8.78,4.6,0,Los Angeles
DEL001497,D0171,2024-07-22 10:21:04,2024-07-22 10:40:04,4.134,19,40.01,11.71,1.0,0.299,0.0,8.21,5.0,0,New York
DEL001498,D0013,2024-07-24 06:29:02,2024-07-24 06:49:02,2.442,20,13.61,8.35,1.0,0.211,0.0,6.59,4.4,0,New York
DEL001499,D0089,2024-07-11 13:02:38,2024-07-11 13:12:38,3.305,10,14.27,7.44,1.0,0.192,0.74,6.75,4.2,0,Chicago
DEL001500,D0047,2024-07-21 22:13:03,2024-07-21 22:28:03,3.595,15,11.74,9.96,1.0,0.22,1.08,8.85,5.0,0,Los Angeles
DEL001501,D0187,2024-07-21 12:40:11,2024-07-21 13:03:11,5.247,23,23.76,12.19,1.0,0.224,2.26,11.72,4.8,0,Houston
DEL001502,D0063,2024-07-15 21:28:55,2024-07-15 21:39:55,1.21,11,5.0,6.18,1.0,0.267,0.58,5.11,4.7,0,Chicago
DEL001503,D0198,2024-07-09 20:05:57,2024-07-09 20:30:57,4.537,25,26.25,33.32,2.42,0.174,4.23,31.75,4.5,0,New York
DEL001504,D0038,2024-07-08 10:26:30,2024-07-08 10:41:30,2.787,15,34.81,8.4,1.0,0.195,0.0,6.76,4.8,0,Houston
DEL001505,D0112,2024-07-22 13:44:36,2024-07-22 13:54:36,2.685,10,25.7,7.46,1.0,0.154,1.64,7.95,5.0,0,Los Angeles
DEL001506,D0072,2024-07-29 10:46:42,2024-07-29 11:07:42,3.736,21,23.4,11.14,1.0,0.294,4.47,12.33,5.0,0,Phoenix
DEL001507,D0053,2024-07-16 01:57:29,2024-07-16 02:00:29,0.2,3,17.24,6.44,2.42,0.163,1.68,7.07,4.0,0,Los Angeles
DEL001508,D0138,2024-07-20 12:46:00,2024-07-20 12:58:00,0.2,12,29.33,7.98,1.23,0.169,0.0,6.63,5.0,0,Phoenix
DEL001509,D0002,2024-07-31 14:37:06,2024-07-31 14:40:06,0.741,3,8.05,4.44,1.0,0.269,0.0,3.25,5.0,0,Chicago
DEL001510,D0140,2024-07-27 20:38:24,2024-07-27 20:49:24,2.442,11,23.72,7.34,1.0,0.284,1.57,6.83,4.1,0,Chicago
DEL001511,D0129,2024-07-29 21:23:52,2024-07-29 21:33:52,1.064,10,18.24,5.63,1.0,0.204,1.18,5.66,4.5,0,Chicago
DEL001512,D0058,2024-07-07 19:41:29,2024-07-07 19:48:29,0.735,7,22.47,5.33,1.0,0.295,2.32,6.08,4.8,0,Houston
DEL001513,D0187,2024-07-21 17:48:21,2024-07-21 18:05:21,2.572,17,19.23,8.85,1.0,0.178,1.63,8.9,5.0,0,Houston
DEL001514,D0141,2024-07-09 18:10:34,2024-07-09 18:42:34,7.446,32,11.22,17.36,1.0,0.233,1.59,14.91,5.0,0,Chicago
DEL001515,D0066,2024-07-22 18:44:39,2024-07-22 19:14:39,5.976,30,34.3,32.18,2.18,0.171,0.0,26.68,4.7,0,New York
DEL001516,D0148,2024-07-05 20:06:05,2024-07-05 20:13:05,2.419,7,20.34,6.44,1.0,0.222,0.0,5.01,5.0,0,Phoenix
DEL001517,D0102,2024-07-25 20:39:59,2024-07-25 20:51:59,2.95,12,25.74,7.88,1.0,0.292,0.0,5.58,4.7,0,New York
DEL001518,D0095,2024-07-02 19:54:26,2024-07-02 20:02:26,2.737,8,17.97,6.44,1.0,0.295,0.0,4.54,4.6,0,Chicago
DEL001519,D0095,2024-07-06 10:30:07,2024-07-06 10:45:07,2.32,15,9.55,9.07,1.0,0.151,0.0,7.7,5.0,0,Chicago
DEL001520,D0151,2024-07-20 00:23:50,2024-07-20 00:32:50,3.867,9,19.14,7.54,1.0,0.224,2.05,7.9,4.8,0,Chicago
DEL001521,D0015,2024-07-13 13:57:50,2024-07-13 14:38:50,7.424,41,34.03,0.0,1.66,0.219,0.0,3.87,,1,Chicago
DEL001522,D0026,2024-07-21 03:01:09,2024-07-21 03:23:09,4.226,22,18.56,12.61,1.0,0.199,0.0,10.1,4.8,0,Phoenix
DEL001523,D0032,2024-07-30 13:10:36,2024-07-30 13:24:36,5.673,14,31.07,24.18,2.22,0.217,2.24,21.17,4.0,0,Chicago
DEL001524,D0094,2024-07-10 18:25:53,2024-07-10 18:45:53,5.278,20,24.04,11.35,1.0,0.286,0.0,8.1,5.0,0,New York
DEL001525,D0074,2024-07-31 14:46:11,2024-07-31 15:05:11,3.772,19,16.74,10.97,1.0,0.203,2.04,10.78,4.9,0,New York
DEL001526,D0122,2024-07-12 06:51:08,2024-07-12 06:58:08,1.471,7,23.94,5.12,1.0,0.293,0.0,3.62,5.0,0,Houston
DEL001527,D0195,2024-07-31 21:53:35,2024-07-31 22:07:35,1.918,14,19.72,7.79,1.0,0.165,1.91,8.41,4.8,0,Chicago
DEL001528,D0028,2024-07-02 14:40:49,2024-07-02 15:05:49,4.739,25,21.94,12.73,1.0,0.182,2.27,12.68,4.7,0,Los Angeles
DEL001529,D0072,2024-07-04 18:01:47,2024-07-04 18:10:47,2.808,9,31.77,8.24,1.0,0.238,0.0,6.28,4.9,0,Phoenix
DEL001530,D0145,2024-07-18 10:41:57,2024-07-18 11:11:57,5.498,30,22.88,15.38,1.0,0.166,1.56,14.39,4.6,0,New York
DEL001531,D0063,2024-07-19 20:42:03,2024-07-19 20:57:03,2.238,15,29.3,9.27,1.0,0.255,0.0,6.91,4.7,0,Chicago
DEL001532,D0152,2024-07-31 23:55:06,2024-08-01 00:09:06,3.499,14,34.22,9.53,1.0,0.271,0.0,6.95,4.1,0,Los Angeles
DEL001533,D0040,2024-07-07 12:57:11,2024-07-07 13:05:11,0.766,8,12.12,5.52,1.0,0.276,1.68,5.68,4.9,0,Chicago
DEL001534,D0102,2024-07-11 14:31:50,2024-07-11 14:40:50,1.652,9,16.64,6.5,1.0,0.222,1.37,6.43,4.5,0,New York
DEL001535,D0161,2024-07-04 11:26:24,2024-07-04 11:39:24,3.032,13,38.62,8.6,1.0,0.174,0.0,7.1,5.0,0,Chicago
DEL001536,D0023,2024-07-08 10:00:57,2024-07-08 10:07:57,1.088,7,21.96,5.15,1.0,0.271,0.0,3.75,5.0,0,Houston
DEL001537,D0071,2024-07-02 07:21:22,2024-07-02 07:35:22,1.199,14,32.37,6.8,1.0,0.172,0.0,5.63,4.3,0,Los Angeles
DEL001538,D0147,2024-07-08 17:16:59,2024-07-08 17:35:59,2.897,19,12.93,9.34,1.0,0.24,0.0,7.1,4.6,0,New York
DEL001539,D0025,2024-07-26 16:09:13,2024-07-26 16:19:13,1.445,10,29.09,5.7,1.0,0.25,5.14,9.41,5.0,0,Phoenix
DEL001540,D0190,2024-07-16 08:05:46,2024-07-16 08:20:46,3.871,15,35.21,9.42,1.0,0.272,2.44,9.3,4.9,0,Chicago
DEL001541,D0132,2024-07-10 21:22:45,2024-07-10 21:41:45,3.326,19,32.56,10.01,1.0,0.19,6.38,14.49,4.2,0,New York
DEL001542,D0200,2024-07-25 14:25:59,2024-07-25 14:35:59,2.332,10,16.8,7.48,1.0,0.177,2.92,9.08,4.7,0,Phoenix
DEL001543,D0142,2024-07-14 22:06:37,2024-07-14 22:11:37,1.474,5,5.0,5.3,1.0,0.195,0.0,4.27,4.5,0,Chicago
DEL001544,D0057,2024-07-10 21:31:27,2024-07-10 21:53:27,4.697,22,25.5,12.45,1.0,0.216,4.94,14.7,5.0,0,Phoenix
DEL001545,D0154,2024-07-16 18:38:24,2024-07-16 19:13:24,6.142,35,41.05,16.84,1.0,0.151,0.0,14.3,5.0,0,Phoenix
DEL001546,D0172,2024-07-31 20:28:10,2024-07-31 20:49:10,2.996,21,19.55,11.27,1.0,0.201,0.0,9.0,4.1,0,Los Angeles
DEL001547,D0193,2024-07-20 12:52:56,2024-07-20 13:14:56,4.619,22,36.7,11.2,1.0,0.277,0.0,8.1,5.0,0,Houston
DEL001548,D0035,2024-07-02 06:51:20,2024-07-02 07:06:20,3.129,15,18.25,8.41,1.0,0.216,3.57,10.16,4.5,0,New York
DEL001549,D0151,2024-07-11 19:23:09,2024-07-11 19:39:09,2.216,16,30.7,7.92,1.0,0.234,4.22,10.29,4.3,0,Chicago
DEL001550,D0073,2024-07-01 19:13:29,2024-07-01 19:23:29,2.513,10,23.41,7.65,1.0,0.26,2.96,8.62,4.7,0,Houston
DEL001551,D0010,2024-07-04 13:38:13,2024-07-04 13:41:13,0.366,3,26.43,3.29,1.0,0.174,1.72,4.44,4.8,0,Phoenix
DEL001552,D0076,2024-07-30 21:51:55,2024-07-30 22:40:55,8.799,49,23.61,22.05,1.0,0.157,0.0,18.59,4.9,0,New York
DEL001553,D0162,2024-07-22 13:20:12,2024-07-22 13:43:12,2.534,23,22.3,11.43,1.0,0.248,0.0,8.6,5.0,0,Chicago
DEL001554,D0035,2024-07-14 14:07:28,2024-07-14 14:20:28,2.023,13,18.33,7.28,1.0,0.214,2.83,8.55,4.3,0,New York
DEL001555,D0175,2024-07-28 02:01:41,2024-07-28 02:19:41,5.043,18,19.58,0.0,1.0,0.2,0.0,3.29,,1,New York
DEL001556,D0011,2024-07-23 12:53:25,2024-07-23 13:02:25,1.416,9,21.63,6.81,1.0,0.259,3.6,8.65,4.7,0,Los Angeles
DEL001557,D0084,2024-07-17 19:04:30,2024-07-17 19:16:30,1.655,12,21.05,6.73,1.0,0.291,0.0,4.77,5.0,0,Chicago
DEL001558,D0176,2024-07-14 13:22:25,2024-07-14 13:40:25,2.1,18,10.29,8.66,1.0,0.239,0.0,6.59,5.0,0,Chicago
DEL001559,D0153,2024-07-03 14:44:29,2024-07-03 14:54:29,3.921,10,27.31,9.29,1.0,0.181,0.0,7.61,4.0,0,Phoenix
DEL001560,D0067,2024-07-19 21:06:01,2024-07-19 21:22:01,2.885,16,22.48,9.38,1.0,0.296,0.0,6.6,4.0,0,Phoenix
DEL001561,D0039,2024-07-16 21:46:27,2024-07-16 21:57:27,1.294,11,29.94,6.54,1.0,0.213,5.73,10.88,4.8,0,Phoenix
DEL001562,D0124,2024-07-18 20:34:00,2024-07-18 20:44:00,0.28,10,28.97,10.23,1.87,0.292,0.0,7.24,4.2,0,Houston
DEL001563,D0039,2024-07-03 06:19:04,2024-07-03 06:34:04,2.127,15,9.31,7.72,1.0,0.153,0.0,6.54,4.4,0,Phoenix
DEL001564,D0063,2024-07-19 12:10:59,2024-07-19 12:30:59,2.698,20,18.44,9.45,1.0,0.196,3.09,10.69,4.6,0,Chicago
DEL001565,D0196,2024-07-08 20:56:54,2024-07-08 21:19:54,5.662,23,33.19,31.56,2.45,0.179,5.79,31.7,4.7,0,Phoenix
DEL001566,D0118,2024-07-06 17:15:36,2024-07-06 17:30:36,2.094,15,39.73,7.82,1.0,0.207,2.03,8.23,4.9,0,Los Angeles
DEL001567,D0130,2024-07-24 12:16:49,2024-07-24 12:28:49,2.081,12,5.0,7.09,1.0,0.207,0.44,6.06,5.0,0,New York
DEL001568,D0076,2024-07-12 19:47:54,2024-07-12 19:56:54,0.629,9,14.03,4.94,1.0,0.179,2.5,6.56,4.4,0,New York
DEL001569,D0030,2024-07-03 11:42:13,2024-07-03 12:06:13,6.146,24,28.67,14.28,1.0,0.227,2.1,13.14,4.8,0,New York
DEL001570,D0094,2024-07-17 11:37:48,2024-07-17 11:40:48,0.459,3,19.93,3.68,1.0,0.264,0.0,2.71,5.0,0,New York
DEL001571,D0182,2024-07-16 19:41:09,2024-07-16 19:49:09,1.049,8,25.03,4.76,1.0,0.259,3.66,7.19,4.7,0,Los Angeles
DEL001572,D0075,2024-07-18 13:28:55,2024-07-18 13:44:55,2.476,16,27.92,9.32,1.0,0.237,3.43,10.54,4.3,0,Chicago
DEL001573,D0086,2024-07-04 12:10:43,2024-07-04 12:33:43,3.04,23,19.43,11.34,1.0,0.186,0.0,9.23,4.6,0,Phoenix
DEL001574,D0055,2024-07-08 14:06:47,2024-07-08 14:38:47,5.477,32,35.72,15.29,1.0,0.233,5.79,17.52,4.6,0,New York
DEL001575,D0173,2024-07-13 02:42:33,2024-07-13 02:58:33,3.849,16,26.96,10.34,1.0,0.209,4.23,12.41,5.0,0,Chicago
DEL001576,D0025,2024-07-05 13:13:09,2024-07-05 13:25:09,2.526,12,27.1,7.41,1.0,0.182,4.14,10.2,4.3,0,Phoenix
DEL001577,D0074,2024-07-22 12:06:03,2024-07-22 12:19:03,2.043,13,17.99,7.08,1.0,0.176,0.0,5.83,4.6,0,New York
DEL001578,D0176,2024-07-15 10:11:38,2024-07-15 10:18:38,1.561,7,6.72,5.93,1.0,0.205,0.0,4.71,5.0,0,Chicago
DEL001579,D0050,2024-07-06 19:41:15,2024-07-06 19:47:15,0.88,6,27.91,12.03,2.27,0.152,3.17,13.37,4.5,0,Phoenix
DEL001580,D0149,2024-07-02 18:15:04,2024-07-02 18:32:04,3.026,17,21.77,9.56,1.0,0.238,2.97,10.25,5.0,0,Los Angeles
DEL001581,D0038,2024-07-20 14:06:14,2024-07-20 14:09:14,0.617,3,11.19,4.2,1.0,0.18,0.0,3.44,4.3,0,Houston
DEL001582,D0156,2024-07-10 09:13:22,2024-07-10 09:26:22,2.416,13,16.92,7.35,1.0,0.287,0.0,5.24,4.9,0,New York
DEL001583,D0179,2024-07-01 05:32:58,2024-07-01 06:08:58,5.848,36,26.0,16.58,1.0,0.204,2.07,15.27,5.0,0,Chicago
DEL001584,D0104,2024-07-12 09:43:04,2024-07-12 09:58:04,0.804,15,28.54,6.43,1.0,0.213,5.57,10.63,4.7,0,Houston
DEL001585,D0117,2024-07-01 19:27:21,2024-07-01 19:47:21,2.788,20,16.52,10.34,1.0,0.23,0.0,7.96,4.7,0,New York
DEL001586,D0195,2024-07-09 19:54:00,2024-07-09 19:58:00,0.382,4,9.16,3.65,1.0,0.241,0.0,2.77,3.9,0,Chicago
DEL001587,D0017,2024-07-24 21:30:07,2024-07-24 21:44:07,1.537,14,14.79,8.08,1.0,0.244,2.05,8.16,4.3,0,New York
DEL001588,D0158,2024-07-15 20:33:32,2024-07-15 20:43:32,1.038,10,14.57,6.07,1.0,0.236,0.81,5.45,5.0,0,New York
DEL001589,D0147,2024-07-15 20:21:28,2024-07-15 20:44:28,3.031,23,36.91,10.89,1.0,0.208,6.48,15.1,4.4,0,New York
DEL001590,D0173,2024-07-24 12:29:00,2024-07-24 12:39:00,1.902,10,35.99,6.6,1.0,0.21,5.11,10.32,4.7,0,Chicago
DEL001591,D0032,2024-07-26 20:54:55,2024-07-26 21:06:55,1.039,12,34.04,8.82,1.35,0.194,0.0,7.11,3.5,0,Chicago
DEL001592,D0122,2024-07-26 19:01:09,2024-07-26 19:13:09,1.849,12,17.01,12.31,1.71,0.188,0.0,10.0,5.0,0,Houston
DEL001593,D0145,2024-07-07 13:01:15,2024-07-07 13:20:15,5.072,19,13.39,11.53,1.0,0.289,0.0,8.2,4.8,0,New York
DEL001594,D0024,2024-07-11 19:12:58,2024-07-11 19:33:58,2.661,21,19.89,23.5,2.41,0.184,0.0,19.18,4.6,0,Phoenix
DEL001595,D0024,2024-07-31 19:57:58,2024-07-31 20:17:58,3.64,20,28.78,10.72,1.0,0.285,0.0,7.66,4.2,0,Phoenix
DEL001596,D0138,2024-07-13 21:22:56,2024-07-13 21:53:56,7.28,31,27.22,16.43,1.0,0.244,0.0,12.42,4.9,0,Phoenix
DEL001597,D0024,2024-07-14 13:02:37,2024-07-14 13:25:37,4.738,23,31.37,11.66,1.0,0.185,6.02,15.52,5.0,0,Phoenix
DEL001598,D0154,2024-07-22 20:36:50,2024-07-22 20:39:50,0.632,3,34.25,3.81,1.0,0.297,3.18,5.86,4.8,0,Phoenix
DEL001599,D0113,2024-07-25 21:09:29,2024-07-25 21:28:29,3.018,19,24.34,10.34,1.0,0.224,2.95,10.97,4.7,0,Houston
DEL001600,D0128,2024-07-28 19:19:31,2024-07-28 19:27:31,0.994,8,29.54,0.0,1.0,0.25,0.0,2.56,,1,New York
DEL001601,D0080,2024-07-02 11:52:37,2024-07-02 12:14:37,3.563,22,23.49,0.0,1.0,0.24,0.0,3.15,,1,Los Angeles
DEL001602,D0088,2024-07-18 19:00:03,2024-07-18 19:53:03,9.061,53,37.13,23.83,1.0,0.164,2.29,22.21,3.9,0,Los Angeles
DEL001603,D0195,2024-07-25 19:49:35,2024-07-25 19:52:35,0.466,3,21.61,4.0,1.0,0.178,1.87,5.16,5.0,0,Chicago
DEL001604,D0138,2024-07-10 14:58:05,2024-07-10 15:27:05,5.612,29,26.79,14.93,1.0,0.27,3.78,14.68,4.3,0,Phoenix
DEL001605,D0150,2024-07-13 20:40:24,2024-07-13 20:54:24,2.73,14,13.19,8.88,1.0,0.169,0.0,7.38,4.7,0,New York
